time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-24T03:58:23.820Z,19.2105007171631,-155.398498535156,31.4500007629395,1.90999997,md,34,162,,0.140000001,hv,hv72722412,2021-09-24T04:01:24.740Z,"8 km E of Pāhala, Hawaii",earthquake,0.65,0.99000001,1.90999997,4,automatic,hv,hv
2021-09-24T03:54:09.410Z,38.8320007,-122.817337,1.51,1.18,md,17,54,0.0103,0.02,nc,nc73628706,2021-09-24T03:55:44.114Z,"8km NW of The Geysers, CA",earthquake,0.22,0.55,,1,automatic,nc,nc
2021-09-24T03:49:54.270Z,31.64651172,-104.5265031,6.877099609,2,ml,15,147,0.03116079695,0.3,tx,tx2021sshk,2021-09-24T15:15:49.247Z,"60 km SSW of Whites City, New Mexico",earthquake,1.8039485559999997,1.304660747,0.2,6,reviewed,tx,tx
2021-09-24T03:28:04.973Z,63.7779,-150.2589,1.6,1.8,ml,,,,0.79,ak,ak021c9mfz3k,2021-09-24T03:38:31.121Z,"62 km WSW of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-24T03:23:58.992Z,28.63952637,-100.1353401,4.842041015999999,2.6,ml,9,136,0.2241684391,0.3,tx,tx2021ssgo,2021-09-24T15:02:18.930Z,"22 km NE of El Indio, Texas",earthquake,2.376438632,2.443165236,0.1,6,reviewed,tx,tx
2021-09-24T03:22:17.313Z,38.5329,-119.5322,6.5,1.2,ml,13,93.49,0.023,0.1383,nn,nn00823268,2021-09-24T03:25:16.261Z,"4 km SSW of Coleville, California",earthquake,,0.4,0.29,6,automatic,nn,nn
2021-09-24T03:21:00.199Z,31.64970571,-104.5889666,4.511962890999999,1.7,ml,12,80,0.07754396771,0.3,tx,tx2021ssgl,2021-09-24T15:50:35.767Z,"61 km SSW of Whites City, New Mexico",earthquake,1.737112486,2.459025297,0.2,7,reviewed,tx,tx
2021-09-24T03:20:54.361Z,39.4132,-119.9438,9,1,ml,9,85.28,0.127,0.0571,nn,nn00823267,2021-09-24T03:23:55.465Z,"6 km ENE of Floriston, California",earthquake,,1.6,0.42,6,automatic,nn,nn
2021-09-24T03:20:48.530Z,38.8336678,-122.80867,2.18,1.42,md,29,45,0.01032,0.04,nc,nc73628696,2021-09-24T03:24:00.450Z,"8km W of Cobb, CA",earthquake,0.2,0.38,0.08,7,automatic,nc,nc
2021-09-24T03:16:26.489Z,39.4163,-119.9438,6.6,2,ml,26,43.5,0.108,0.1306,nn,nn00823264,2021-09-24T03:20:09.075Z,"7 km ENE of Floriston, California",earthquake,,0.6,0.3,13,automatic,nn,nn
2021-09-24T03:13:34.887Z,39.2263,-118.1126,6,1.4,ml,13,260.23,0.178,0.1684,nn,nn00823262,2021-09-24T03:17:36.144Z,"42 km NNW of Gabbs, Nevada",earthquake,,1.8,0.36,7,automatic,nn,nn
2021-09-24T03:05:59.440Z,17.92,-66.8605,15,2.52,md,14,223,0.0582,0.16,pr,pr2021267000,2021-09-24T08:06:31.808Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.7,0.62,0.15,4,reviewed,pr,pr
2021-09-24T03:05:37.778Z,58.7095,-153.6985,0,2.1,ml,,,,0.97,ak,ak021c9mb44i,2021-09-24T03:09:37.726Z,"85 km NNW of Aleneva, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-24T02:58:48.270Z,33.8293333,-118.271,7.45,2.64,ml,101,63,0.03883,0.27,ci,ci39817815,2021-09-24T18:51:25.991Z,"1km ESE of Carson, CA",earthquake,0.17,0.35,0.218,40,reviewed,ci,ci
2021-09-24T02:52:04.408Z,38.5341,-119.4264,1.1,1.1,ml,11,87.05,0.031,0.1076,nn,nn00823260,2021-09-24T02:55:05.895Z,"4 km ENE of Walker, California",earthquake,,0.8,0.28,2,automatic,nn,nn
2021-09-24T02:46:40.160Z,41.1796667,-122.1091667,5.62,1.9,md,17,79,0.0949,0.07,nc,nc73628681,2021-09-24T16:06:15.412Z,"9km SSE of McCloud, CA",earthquake,0.29,1.04,0.087,15,reviewed,nc,nc
2021-09-24T02:40:16.935Z,31.61240191,-104.1143344,7.674047852000001,2.4,ml,19,58,0.08909850278,0.2,tx,tx2021ssfc,2021-09-24T15:10:34.147Z,"44 km NW of Toyah, Texas",earthquake,0.9637422319,1.015119814,0.2,7,reviewed,tx,tx
2021-09-24T02:35:52.620Z,39.4276667,-110.3106667,-1.24,1.45,md,6,194,0.01173,0.09,uu,uu60459422,2021-09-24T18:18:12.930Z,"15 km SSE of Sunnyside, Utah",earthquake,1.54,0.58,0.043,5,reviewed,uu,uu
2021-09-24T02:27:31.624Z,31.6137621,-104.1186462,6.74855957,2,ml,13,58,0.09100680126,0.2,tx,tx2021sser,2021-09-24T15:28:15.698Z,"45 km NW of Toyah, Texas",earthquake,0.9410488234999999,1.278144008,0.1,7,reviewed,tx,tx
2021-09-24T02:23:57.917Z,31.69654213,-104.4047917,6.620019531,1.6,ml,13,50,0.08646871621,0.2,tx,tx2021sseo,2021-09-24T15:58:30.905Z,"53 km S of Whites City, New Mexico",earthquake,1.717014289,1.714816027,0.2,7,reviewed,tx,tx
2021-09-24T02:21:58.800Z,38.5221672,-122.5938339,2.21,1.52,md,8,204,0.1703,0.06,nc,nc73628661,2021-09-24T02:23:31.912Z,"6km S of Calistoga, CA",earthquake,0.62,9.26,0.08,4,automatic,nc,nc
2021-09-24T02:09:45.110Z,44.6513333,-110.7418333,7.35,1.28,ml,16,64,0.07628,0.15,uu,uu60459412,2021-09-24T15:11:21.800Z,"28 km E of West Yellowstone, Montana",earthquake,0.36,0.74,0.32,4,reviewed,uu,uu
2021-09-24T02:06:11.710Z,44.6486667,-110.7395,7.34,1.24,ml,14,78,0.0775,0.15,uu,uu60459407,2021-09-24T18:17:08.520Z,"28 km E of West Yellowstone, Montana",earthquake,0.51,1.27,0.099,5,reviewed,uu,uu
2021-09-24T02:03:05.000Z,19.3663333333333,-155.041333333333,4.31,2.26,ml,36,175,,0.16,hv,hv72722257,2021-09-24T02:38:06.050Z,"Island of Hawaii, Hawaii",earthquake,0.43,0.82,0.215090535420523,13,reviewed,hv,hv
2021-09-24T02:02:26.920Z,39.4276667,-110.3051667,-1.44,1.34,md,6,197,0.01584,0.05,uu,uu60459402,2021-09-24T18:13:30.470Z,"15 km SSE of Sunnyside, Utah",earthquake,1.52,0.87,0.127,5,reviewed,uu,uu
2021-09-24T01:59:55.215Z,15.2573,-93.1335,93.15,4.9,mww,,134,1.399,0.94,us,us7000fdyg,2021-09-24T02:27:54.837Z,"21 km S of La Esperanza (El Zapotal), Mexico",earthquake,4,6.6,0.098,10,reviewed,us,us
2021-09-24T01:44:35.860Z,37.911499,-122.0796661,10.65,1.8,md,26,81,0.08663,0.07,nc,nc73628651,2021-09-24T06:45:44.421Z,"1km WNW of Walnut Creek, CA",earthquake,0.28,0.48,0.13,26,automatic,nc,nc
2021-09-24T01:42:49.280Z,33.6055,-116.627,15.08,1.01,ml,39,44,0.02688,0.09,ci,ci39817791,2021-09-24T18:03:34.780Z,"7km NE of Anza, CA",earthquake,0.13,0.21,0.147,15,reviewed,ci,ci
2021-09-24T01:09:19.090Z,38.5390015,-119.4915009,7.12,1.67,md,5,195,0.03244,0.02,nc,nc73628636,2021-09-24T01:12:47.196Z,"30km SSW of Smith Valley, NV",earthquake,0.57,1.02,0.07,6,automatic,nc,nc
2021-09-24T01:08:25.717Z,61.4678,-150.0312,32.8,1.8,ml,,,,0.61,ak,ak021c9l4v63,2021-09-24T01:11:36.657Z,"7 km SW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-24T01:04:48.653Z,61.6179,-146.1042,39.4,1.8,ml,,,,0.86,ak,ak021c9l422o,2021-09-24T01:08:56.252Z,"49 km W of Tonsina, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-09-24T00:50:36.665Z,61.6688,-150.0986,24,2,ml,,,,0.37,ak,ak021c9ksghe,2021-09-24T00:57:04.797Z,"9 km SSW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-24T00:48:44.260Z,34.5895,-120.0415,11.72,1.26,ml,14,93,0.02916,0.15,ci,ci39817735,2021-09-24T01:01:28.350Z,"4km SE of Santa Ynez, CA",earthquake,0.36,0.73,0.083,9,reviewed,ci,ci
2021-09-24T00:47:21.933Z,38.2419,-118.7336,9.5,2.1,ml,27,76.95,0.18,0.2673,nn,nn00823249,2021-09-24T17:36:38.727Z,"32 km SSW of Hawthorne, Nevada",earthquake,,2.3,0.31,13,reviewed,nn,nn
2021-09-24T00:47:05.428Z,38.2671,-118.7299,8.4,2.1,ml,24,167.69,0.178,0.1569,nn,nn00823248,2021-09-24T17:17:46.100Z,"30 km SSW of Hawthorne, Nevada",earthquake,,2.3,0.52,11,reviewed,nn,nn
2021-09-24T00:39:47.320Z,33.1688333,-116.1223333,10.1,0.98,ml,27,125,0.04041,0.23,ci,ci39817727,2021-09-24T00:54:23.799Z,"3km NNE of Ocotillo Wells, CA",earthquake,0.38,0.58,0.178,12,reviewed,ci,ci
2021-09-24T00:32:13.030Z,44.6525,-110.7411667,7.84,1.11,ml,11,124,0.07506,0.14,uu,uu60459382,2021-09-24T18:07:13.340Z,"28 km E of West Yellowstone, Montana",earthquake,0.54,1.3,0.607,3,reviewed,uu,uu
2021-09-24T00:18:26.520Z,37.7181664,-121.998497,5.83,1.85,md,23,71,0.05618,0.14,nc,nc73628621,2021-09-24T00:43:41.597Z,"6km WNW of Dublin, CA",earthquake,0.39,0.69,0.11,18,automatic,nc,nc
2021-09-24T00:08:09.294Z,-21.3951,-173.7673,10,4.9,mb,,45,7.682,0.7,us,us7000fdxh,2021-09-24T00:28:42.040Z,"122 km E of ‘Ohonua, Tonga",earthquake,10.3,1.8,0.071,62,reviewed,us,us
2021-09-24T00:02:18.460Z,39.426,-110.3008333,-1.75,1.52,md,5,198,0.01889,0.07,uu,uu60459372,2021-09-24T18:00:25.590Z,"15 km SSE of Sunnyside, Utah",earthquake,1.42,1.27,0.147,4,reviewed,uu,uu
2021-09-23T23:52:03.410Z,35.10083333,-97.68433333,7.49,1.04,ml,29,70,0.1367731604,0.23,ok,ok2021srzo,2021-09-24T16:43:54.887Z,"4 km SSW of Blanchard, Oklahoma",earthquake,,0.6,0.13,4,reviewed,ok,ok
2021-09-23T23:37:23.517Z,-29.7695,-177.0295,10,4.7,mb,,140,0.926,0.75,us,us7000fdxc,2021-09-24T00:44:34.513Z,"Kermadec Islands, New Zealand",earthquake,13.6,1.9,0.113,24,reviewed,us,us
2021-09-23T23:24:11.200Z,39.4295,-110.3111667,-1.32,1.3,ml,9,194,0.01206,0.07,uu,uu60459367,2021-09-24T17:57:49.130Z,"15 km SSE of Sunnyside, Utah",earthquake,0.9,0.37,0.094,3,reviewed,uu,uu
2021-09-23T23:20:26.104Z,31.6842969,-104.3793765,6.362939453,3.2,ml,32,51,0.1046714938,0.3,tx,tx2021sryl,2021-09-24T14:57:36.757Z,"54 km S of Whites City, New Mexico",earthquake,1.081200112,1.539017743,0.2,18,reviewed,tx,tx
2021-09-23T23:14:51.500Z,17.9738,-66.785,17,2.43,md,9,202,0.1916,0.1,pr,pr2021266015,2021-09-23T23:37:33.909Z,"4 km ESE of Indios, Puerto Rico",earthquake,0.79,0.6,0.19,7,reviewed,pr,pr
2021-09-23T22:59:29.880Z,63.9917,-148.8156,6.4,1.6,ml,,,,1.46,ak,ak021c8aek81,2021-09-23T23:03:52.136Z,"14 km E of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-23T22:56:35.890Z,38.8336678,-122.8041687,1.93,1.3,md,21,43,0.01125,0.02,nc,nc73628611,2021-09-23T22:58:11.088Z,"7km W of Cobb, CA",earthquake,0.19,0.45,0.11,6,automatic,nc,nc
2021-09-23T22:51:39.550Z,19.845,-155.528333333333,24.55,2.43,md,46,101,,0.13,hv,hv72721972,2021-09-24T01:21:51.776Z,"24 km SE of Waimea, Hawaii",earthquake,0.39,0.91,0.117397287729004,14,reviewed,hv,hv
2021-09-23T22:43:46.126Z,39.0482,-118.3787,0,1.5,ml,9,177.01,0.215,0.5231,nn,nn00823238,2021-09-23T22:47:47.434Z,"39 km ENE of Schurz, Nevada",earthquake,,23,0.47,6,automatic,nn,nn
2021-09-23T22:41:09.900Z,52.7114,-168.3776,32.86,4.3,mwr,,172,0.39,1.2,us,us7000fdwu,2021-09-23T23:51:47.433Z,"41 km SE of Nikolski, Alaska",earthquake,7.8,6.3,0.075,17,reviewed,us,us
2021-09-23T22:17:45.757Z,12.1795,-87.8633,38.33,4.8,mwr,,108,0.97,0.93,us,us7000fdwr,2021-09-23T22:41:09.040Z,"77 km SW of Jiquilillo, Nicaragua",earthquake,4.8,6.9,0.058,29,reviewed,us,us
2021-09-23T21:36:41.290Z,19.1720008850098,-155.484832763672,30.6299991607666,1.82000005,md,29,90,,0.150000006,hv,hv72721927,2021-09-23T21:39:46.660Z,"3 km S of Pāhala, Hawaii",earthquake,0.74,1.04999995,0.769999981,3,automatic,hv,hv
2021-09-23T21:34:37.963Z,38.1763,-117.8001,7.2,2.5,ml,23,62.8,0.058,0.1065,nn,nn00823225,2021-09-24T03:39:50.165Z,"35 km SE of Mina, Nevada",earthquake,,0.8,0.36,11,reviewed,nn,nn
2021-09-23T21:32:03.671Z,31.6103716,-104.1054461,7.185595703,1.7,ml,12,73,0.08503845404,0.3,tx,tx2021sruy,2021-09-24T16:18:00.529Z,"44 km NW of Toyah, Texas",earthquake,1.53620551,1.147004234,0.1,6,reviewed,tx,tx
2021-09-23T21:30:41.520Z,34.1156667,-116.1595,11.14,1.43,ml,32,46,0.1015,0.14,ci,ci39817623,2021-09-23T23:05:15.955Z,"8km WSW of Twentynine Palms, CA",earthquake,0.18,0.59,0.102,22,reviewed,ci,ci
2021-09-23T21:21:46.560Z,33.8493333,-117.4876667,-0.5,1.37,ml,42,45,0.04768,0.19,ci,ci39817615,2021-09-23T22:59:55.745Z,"4km SE of Home Gardens, CA",quarry blast,0.26,31.61,0.178,23,reviewed,ci,ci
2021-09-23T21:20:51.164Z,29.28497314,-97.45209099,3.301391602,1.8,ml,9,79,0.03902921208,0.2,tx,tx2021sruo,2021-09-24T16:09:37.355Z,"17 km E of Smiley, Texas",earthquake,2.724990024,2.399977608,0.2,6,reviewed,tx,tx
2021-09-23T21:18:38.833Z,36.2601,-115.4272,5.5,1.6,ml,9,191.58,0.74,0.3491,nn,nn00823223,2021-09-23T21:23:35.073Z,"18 km NNW of Summerlin South, Nevada",earthquake,,0,1.05,6,automatic,nn,nn
2021-09-23T21:14:47.400Z,44.3483333,-110.6716667,3.87,1.05,md,10,65,0.08291,0.08,uu,uu60459352,2021-09-24T14:35:50.870Z,"48 km SE of West Yellowstone, Montana",earthquake,0.33,0.73,0.237,5,reviewed,uu,uu
2021-09-23T21:12:02.570Z,44.3488333,-110.672,3.37,1.47,ml,15,64,0.08283,0.09,uu,uu60459347,2021-09-24T15:44:16.130Z,"48 km SE of West Yellowstone, Montana",earthquake,0.2,0.56,0.174,2,reviewed,uu,uu
2021-09-23T21:09:43.730Z,33.5813333,-116.806,8.62,1.09,ml,42,42,0.03708,0.17,ci,ci39817607,2021-09-23T22:53:49.847Z,"13km WNW of Anza, CA",earthquake,0.17,0.55,0.156,21,reviewed,ci,ci
2021-09-23T21:04:21.280Z,44.3493333,-110.6715,3.52,1.2,md,11,64,0.08225,0.09,uu,uu60459342,2021-09-24T15:19:37.490Z,"48 km SE of West Yellowstone, Montana",earthquake,0.3,0.74,0.062,5,reviewed,uu,uu
2021-09-23T21:01:30.342Z,38.1918,-117.9557,2.7,1.4,ml,18,85.24,0.024,0.3129,nn,nn00823219,2021-09-23T21:04:32.225Z,"25 km SSE of Mina, Nevada",earthquake,,0.4,0.42,9,automatic,nn,nn
2021-09-23T20:52:21.062Z,31.65478307,-104.2381052,6.362939453,1.7,ml,15,85,0.1657574573,0.3,tx,tx2021srtq,2021-09-24T16:30:45.217Z,"56 km NW of Toyah, Texas",earthquake,1.212052978,1.669645663,0.2,9,reviewed,tx,tx
2021-09-23T20:50:41.520Z,34.1855,-117.9143333,-1,0.95,ml,10,112,0.05335,0.16,ci,ci39817583,2021-09-23T22:48:30.680Z,"6km N of Azusa, CA",quarry blast,0.57,31.61,0.188,7,reviewed,ci,ci
2021-09-23T20:45:25.192Z,31.65388084,-104.2348694,7.288427734,2.8,ml,18,85,0.1635958434,0.2,tx,tx2021srtk,2021-09-23T20:51:39.775Z,"56 km NW of Toyah, Texas",earthquake,1.054627145,1.828441642,0.2,13,reviewed,tx,tx
2021-09-23T20:45:09.163Z,58.1705,-155.2999,4.4,1.2,ml,,,,1.11,ak,ak021c894neh,2021-09-23T22:14:55.470Z,"Alaska Peninsula",earthquake,,0.4,,,automatic,ak,ak
2021-09-23T20:24:54.880Z,39.6443329,-123.5156631,3.54,2.12,md,12,101,0.06643,0.14,nc,nc73628596,2021-09-23T20:26:30.949Z,"6km SSW of Laytonville, CA",earthquake,0.47,1.41,0.15,8,automatic,nc,nc
2021-09-23T20:22:52.800Z,38.8003349,-122.7723312,1.05,1.79,md,32,70,0.009865,0.05,nc,nc73628591,2021-09-23T20:25:46.650Z,"3km NNW of The Geysers, CA",earthquake,0.19,0.3,0.11,10,automatic,nc,nc
2021-09-23T20:00:25.302Z,12.3645,-87.6584,35,4.2,mb,,170,0.844,0.95,us,us7000fdvt,2021-09-23T20:22:00.040Z,"47 km SSW of Jiquilillo, Nicaragua",earthquake,2.8,2,0.263,4,reviewed,us,us
2021-09-23T19:57:56.090Z,39.425,-110.3,-2.08,1.89,ml,11,199,0.01946,0.13,uu,uu60459322,2021-09-24T17:06:29.820Z,"15 km SSE of Sunnyside, Utah",earthquake,1.04,1.12,0.151,5,reviewed,uu,uu
2021-09-23T19:48:10.600Z,19.8348331451416,-155.519836425781,19.9300003051758,1.88999999,md,23,196,,0.209999993,hv,hv72721812,2021-09-23T19:51:33.510Z,"26 km SE of Waimea, Hawaii",earthquake,1.3,0.949999988,0.25,5,automatic,hv,hv
2021-09-23T19:43:24.080Z,19.1846675872803,-155.489334106445,30.9699993133545,2.07999992,md,27,230,,0.159999996,hv,hv72721807,2021-09-23T19:46:46.480Z,"2 km SSW of Pāhala, Hawaii",earthquake,1.12,1.25,2.07999992,4,automatic,hv,hv
2021-09-23T19:39:52.423Z,61.4231,-141.0738,0,2,ml,,,,0.53,ak,ak021c88i0tm,2021-09-23T19:43:00.812Z,"98 km E of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-23T19:35:15.812Z,31.5979347,-103.9913434,8.419580078,1.6,ml,10,108,0.08277102108,0.2,tx,tx2021srrc,2021-09-24T16:35:38.525Z,"36 km NNW of Toyah, Texas",earthquake,1.275317863,1.716395717,0.2,6,reviewed,tx,tx
2021-09-23T19:31:14.850Z,35.0535,-118.3496667,-1.01,1.25,ml,25,43,0.06311,0.15,ci,ci39817511,2021-09-23T19:54:42.808Z,"13km SE of Tehachapi, CA",quarry blast,0.29,31.61,0.186,18,reviewed,ci,ci
2021-09-23T19:29:47.590Z,19.1871662139893,-155.435165405273,31.0900001525879,1.84000003,md,25,161,,0.119999997,hv,hv72721802,2021-09-23T19:32:54.280Z,"4 km ESE of Pāhala, Hawaii",earthquake,0.64,0.980000019,0.910000026,3,automatic,hv,hv
2021-09-23T19:29:31.270Z,39.4261667,-110.302,-1.55,1.53,md,7,197,0.01801,0.09,uu,uu60459317,2021-09-24T16:59:47.180Z,"15 km SSE of Sunnyside, Utah",earthquake,1.02,0.65,0.16,6,reviewed,uu,uu
2021-09-23T19:18:33.170Z,19.6658,-65.3156,40,3.56,md,11,311,1.3586,0.45,pr,pr2021266014,2021-09-23T19:35:07.390Z,"147 km NNE of Vieques, Puerto Rico",earthquake,4.3,27.48,0.05,9,reviewed,pr,pr
2021-09-23T19:18:06.980Z,35.6863333,-117.4971667,6.18,1.09,ml,22,98,0.1036,0.13,ci,ci39817479,2021-09-23T20:26:30.027Z,"12km SW of Searles Valley, CA",earthquake,0.22,1.04,0.137,13,reviewed,ci,ci
2021-09-23T19:00:38.519Z,59.912,-152.2094,82.3,2.2,ml,,,,0.39,ak,ak021c889mtb,2021-09-24T06:24:47.065Z,"26 km NW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-23T18:59:42.250Z,39.423,-110.301,-1.76,1.36,ml,7,199,0.0187,0.13,uu,uu60459307,2021-09-24T16:58:43.120Z,"16 km SSE of Sunnyside, Utah",earthquake,1.22,0.99,0.05,3,reviewed,uu,uu
2021-09-23T18:59:37.376Z,-7.111,155.8488,88.02,4.9,mb,,156,4.675,0.67,us,us7000fdvl,2021-09-23T19:35:21.040Z,"96 km SSE of Panguna, Papua New Guinea",earthquake,11.9,5.8,0.091,38,reviewed,us,us
2021-09-23T18:59:01.420Z,32.7611667,-115.4355,7.66,1.67,ml,21,146,0.04505,0.26,ci,ci39817455,2021-09-23T20:19:42.543Z,"8km SW of Holtville, CA",earthquake,0.6,0.79,0.245,18,reviewed,ci,ci
2021-09-23T18:57:49.980Z,32.761,-115.433,12.3,2.2,ml,28,55,0.0457,0.24,ci,ci39817447,2021-09-23T20:12:20.497Z,"7km SW of Holtville, CA",earthquake,0.34,0.57,0.244,24,reviewed,ci,ci
2021-09-23T18:56:47.880Z,34.72833333,-98.46233333,0,1.63,ml,30,130,0.1385728073,0.47,ok,ok2021srpv,2021-09-24T16:10:53.285Z,"3 km E of Medicine Park, Oklahoma",quarry blast,,0.8,0.27,5,reviewed,ok,ok
2021-09-23T18:53:17.640Z,32.7621667,-115.4301667,13.45,2.18,ml,35,80,0.04525,0.24,ci,ci39817431,2021-09-23T20:01:17.180Z,"7km SW of Holtville, CA",earthquake,0.37,0.58,0.204,21,reviewed,ci,ci
2021-09-23T18:53:12.640Z,17.9035,-66.8595,14,2.5,md,10,231,0.1961,0.05,pr,pr2021266013,2021-09-23T19:16:23.904Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.51,0.64,0.17,6,reviewed,pr,pr
2021-09-23T18:47:08.360Z,39.4343333,-110.3303333,-1.36,1,md,5,140,0.01099,0.03,uu,uu60459302,2021-09-24T16:55:36.490Z,"13 km SSE of Sunnyside, Utah",earthquake,1.95,1,0.108,3,reviewed,uu,uu
2021-09-23T18:39:53.110Z,32.7558333,-115.4316667,10.96,1.72,ml,23,83,0.05097,0.17,ci,ci39817415,2021-09-23T20:05:42.964Z,"8km SW of Holtville, CA",earthquake,0.29,0.37,0.235,18,reviewed,ci,ci
2021-09-23T18:26:08.360Z,38.8186684,-122.8058319,2.8,1.84,md,36,38,0.005767,0.03,nc,nc73628566,2021-09-23T18:29:04.072Z,"6km NW of The Geysers, CA",earthquake,0.19,0.35,0.07,9,automatic,nc,nc
2021-09-23T18:24:39.700Z,38.5368347,-119.517334,4.25,2,md,12,82,0.03537,0.06,nc,nc73628561,2021-09-23T18:28:15.674Z,"30km SE of Markleeville, CA",earthquake,0.38,0.69,0.36,11,automatic,nc,nc
2021-09-23T18:21:38.690Z,38.8196678,-122.805336,2.77,1.72,md,34,37,0.005249,0.04,nc,nc73628556,2021-09-23T18:25:01.167Z,"6km NW of The Geysers, CA",earthquake,0.19,0.35,0.1,11,automatic,nc,nc
2021-09-23T18:20:39.070Z,36.29616667,-98.182,7.83,1.56,ml,86,36,0.04049205408,0.21,ok,ok2021sroq,2021-09-23T18:44:00.895Z,"5 km N of Ames, Oklahoma",earthquake,,0.4,0.23,16,reviewed,ok,ok
2021-09-23T18:04:47.510Z,19.1201666666667,-155.472833333333,32.21,1.66,md,14,259,,0.1,hv,hv72721727,2021-09-23T21:09:56.840Z,"9 km S of Pāhala, Hawaii",earthquake,0.75,0.89,0.0506438048509763,9,reviewed,hv,hv
2021-09-23T17:50:36.880Z,34.53283333,-97.26016667,0,1.45,ml,26,95,0.08818269555,0.43,ok,ok2021srnq,2021-09-24T17:14:40.215Z,"9 km ESE of Katie, Oklahoma",quarry blast,,0.8,0.27,4,reviewed,ok,ok
2021-09-23T17:46:24.500Z,63.4775,-148.8735,2.1,2.2,ml,,,,0.55,ak,ak021c87clgy,2021-09-23T17:50:48.285Z,"10 km NNE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-23T17:45:36.190Z,17.9143,-66.8603,14,2.63,md,13,229,0.192,0.22,pr,pr2021266012,2021-09-23T17:59:32.512Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,1.03,1.5,0.11,7,reviewed,pr,pr
2021-09-23T17:43:52.135Z,38.5471,-119.4515,1.8,1,ml,10,118.16,0.044,0.1053,nn,nn00823212,2021-09-23T17:47:23.196Z,"4 km NNE of Walker, California",earthquake,,0.6,0.04,2,automatic,nn,nn
2021-09-23T17:43:17.830Z,38.8046684,-122.7728348,0.24,1.17,md,10,115,0.01055,0.07,nc,nc73628541,2021-09-23T17:44:54.316Z,"3km NNW of The Geysers, CA",earthquake,0.37,0.94,,1,automatic,nc,nc
2021-09-23T17:40:28.100Z,33.0626667,-115.0051667,-0.25,1.73,ml,12,65,0.09302,0.27,ci,ci39817391,2021-09-23T20:31:22.627Z,"45km NE of Holtville, CA",quarry blast,0.69,31.61,0.167,4,reviewed,ci,ci
2021-09-23T17:18:22.174Z,31.6446724,-104.2380317,6.465771484,1.7,ml,16,86,0.1699792833,0.2,tx,tx2021srmo,2021-09-24T16:04:54.143Z,"55 km NW of Toyah, Texas",earthquake,1.235887279,1.497821109,0.2,6,reviewed,tx,tx
2021-09-23T17:05:24.990Z,39.4295,-110.3101667,-1.36,1.59,md,6,194,0.01276,0.09,uu,uu60459287,2021-09-23T17:13:32.320Z,"15 km SSE of Sunnyside, Utah",earthquake,1.52,0.68,0.178,4,reviewed,uu,uu
2021-09-23T16:59:06.272Z,38.1587,-117.8416,10.1,1.6,ml,16,66.16,0.024,0.1136,nn,nn00823204,2021-09-23T17:02:08.560Z,"34 km SE of Mina, Nevada",earthquake,,0.5,0.25,8,automatic,nn,nn
2021-09-23T16:52:07.804Z,62.8885,-148.3876,2,1.7,ml,,,,0.96,ak,ak021c86sevf,2021-09-23T16:56:51.553Z,"62 km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-23T16:47:59.054Z,62.4258,-152.4925,0,2.5,ml,,,,0.89,ak,ak021c86rg8x,2021-09-23T22:06:43.040Z,"74 km NW of Skwentna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-23T16:47:48.985Z,23.0032,-107.9359,10,5.7,mwb,,90,4.425,0.75,us,us7000fdty,2021-09-24T17:29:38.635Z,"142 km SW of Empaque Tarriba, Mexico",earthquake,7.8,1.8,0.049,40,reviewed,us,us
2021-09-23T16:47:07.656Z,23.1848,-108.0783,10,5.2,mb,,105,4.329,0.76,us,us7000fdtx,2021-09-24T16:20:26.040Z,"141 km SW of Empaque Tarriba, Mexico",earthquake,7.4,1.8,0.029,398,reviewed,us,us
2021-09-23T16:39:05.130Z,19.1879997253418,-155.483169555664,34.7099990844727,2.30999994,md,43,140,,0.109999999,hv,hv72721667,2021-09-23T16:42:33.320Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.53,0.769999981,1.58000004,23,automatic,hv,hv
2021-09-23T16:14:55.700Z,35.13783333,-95.34533333,5.82,1.09,ml,33,146,0.1196765154,0.27,ok,ok2021srkm,2021-09-24T15:35:08.829Z,"2 km NE of Quinton, Oklahoma",earthquake,,0.8,0.29,4,reviewed,ok,ok
